tanggal,jam,sens1,sens2,sens3,sens4
15-Jun,3:40,23.52,92.89,0,0
15-Jun,3:50,23.52,92.89,0,0
15-Jun,4:00,23.44,92.89,0,0
15-Jun,4:10,23.59,92.89,0,0
15-Jun,4:20,23.83,92.89,0,0
15-Jun,4:30,23.75,92.89,0,0
15-Jun,4:40,23.59,92.89,0,0
15-Jun,4:50,23.44,92.89,0,0
15-Jun,5:00,23.52,92.89,0,0
15-Jun,5:10,23.52,92.89,0,0
15-Jun,5:20,23.59,92.89,0,0
15-Jun,5:30,23.59,92.89,0,0
15-Jun,5:40,23.75,92.89,0,0
15-Jun,5:50,23.99,92.89,115.92,0
15-Jun,6:00,24.15,92.89,423.36,0
15-Jun,6:10,24.23,92.89,659.52,0
15-Jun,6:20,24.23,92.89,1532.16,0
15-Jun,6:30,24.23,92.89,1876.48,0
15-Jun,6:40,24.3,92.89,2661.12,0
15-Jun,6:50,24.38,92.89,3018.24,0
15-Jun,7:00,24.46,92.89,3847.68,0
15-Jun,7:10,24.62,92.89,4930.56,0
15-Jun,7:20,24.78,92.89,5022.72,0
15-Jun,7:30,25.01,92.89,4584.96,0
15-Jun,7:40,25.17,92.89,3962.88,0
15-Jun,7:50,25.33,91.11,5132.8,0
15-Jun,8:00,25.57,91.01,8432.64,0
15-Jun,8:10,25.64,89.33,10424.32,0
15-Jun,8:20,25.88,88.29,10137.6,0
15-Jun,8:30,26.04,86.7,11520,0
15-Jun,8:40,26.12,85.11,15390.72,0
15-Jun,8:50,26.28,83.89,16220.16,0
15-Jun,9:00,26.43,84.64,23961.6,0
15-Jun,9:10,26.59,82.2,28364.8,0
15-Jun,9:20,26.91,80.6,47185.92,0
15-Jun,9:30,26.99,79.38,42946.56,0
15-Jun,9:40,27.3,78.45,37642.24,0
15-Jun,9:50,27.62,76.2,31846.4,0
15-Jun,10,27.85,75.07,36864,0
15-Jun,10:10,27.93,75.26,41779.2,0
15-Jun,10:20,27.54,77.42,25436.16,0
15-Jun,10:30,27.85,76.01,36413.44,0
15-Jun,10:40,27.77,75.45,34099.2,0
15-Jun,10:50,27.77,78.17,37335.04,0
15-Jun,11:00,27.85,77.79,50790.4,0
15-Jun,11:10,28.01,75.63,55664.63,0
15-Jun,11:20,28.01,74.79,22210.56,0
15-Jun,11:30,28.01,75.35,61603.84,0
15-Jun,11:40,28.41,73.48,27279.36,0
15-Jun,11:50,28.25,72.63,33525.76,0
15-Jun,12:00,28.09,73.2,58449.92,0
15-Jun,12:10,28.25,74.98,22487.04,0
15-Jun,12:20,28.33,74.04,18892.8,0
15-Jun,12:30,28.25,75.26,19998.72,0
15-Jun,12:40,28.17,74.13,37580.8,0
15-Jun,12:50,28.09,74.51,21729.28,0
15-Jun,13:00,28.33,75.73,18708.48,0
15-Jun,13:10,28.09,76.01,20828.16,0
15-Jun,13:20,28.09,77.51,22118.4,0
15-Jun,13:30,27.93,77.6,19578.88,0
15-Jun,13:40,28.09,75.16,13680.64,0
15-Jun,13:50,28.17,75.16,10240,0
15-Jun,14:00,28.01,74.41,8017.92,0
15-Jun,14:10,28.01,74.79,7741.44,0
15-Jun,14:20,28.01,77.13,8156.16,0
15-Jun,14:30,27.77,77.7,8944.64,0
15-Jun,14:40,27.54,79.1,9876.48,0
15-Jun,14:50,27.46,80.32,13271.04,0
15-Jun,15:00,27.46,81.45,14100.48,0
15-Jun,15:10,27.62,79.85,11888.64,0
15-Jun,15:20,27.77,78.92,9676.8,0
15-Jun,15:30,27.46,82.48,9077.76,0
15-Jun,15:40,27.3,82.01,7418.88,0
15-Jun,15:50,27.06,83.6,7004.16,0
15-Jun,16:00,26.91,83.7,6128.64,0
15-Jun,16:10,26.83,84.45,5045.76,0
15-Jun,16:20,26.75,84.17,4446.72,0
15-Jun,16:30,26.75,83.23,3417.6,0
15-Jun,16:40,26.67,82.95,2629.12,0
15-Jun,16:50,26.59,83.79,2188.8,0
15-Jun,17:00,26.59,84.35,1212.8,0
15-Jun,17:10,26.43,84.92,645.76,0
15-Jun,17:20,26.28,85.29,393.28,0
15-Jun,17:30,26.2,84.35,131.12,0
15-Jun,17:40,26.2,85.76,0,0
15-Jun,17:50,26.2,84.07,0,0
15-Jun,18:00,26.2,82.85,0,0
15-Jun,18:10,26.12,82.48,0,0
15-Jun,18:20,26.12,82.48,0,0
15-Jun,18:30,26.12,83.42,0,0
15-Jun,18:40,26.12,82.48,0,0
15-Jun,18:50,26.12,84.35,0,0
15-Jun,19:00,25.8,84.82,0,0
15-Jun,19:10,25.57,86.51,0,0
15-Jun,19:20,25.57,87.07,0,0
15-Jun,19:30,25.41,87.82,0,0
15-Jun,19:40,25.33,88.01,0,0
15-Jun,19:50,25.25,88.67,0,0
15-Jun,20,25.25,89.79,0,0
15-Jun,20:10,25.17,90.17,0,0
15-Jun,20:20,25.01,90.45,0,0
15-Jun,20:30,25.01,90.26,0,0
15-Jun,20:40,25.01,91.01,0,0
15-Jun,20:50,25.01,91.29,0,0
15-Jun,21:00,25.01,91.58,0,0
15-Jun,21:10,25.01,92.42,0,0
15-Jun,21:20,24.94,92.33,0,0
15-Jun,21:30,24.86,92.7,0,0
15-Jun,21:40,24.94,92.7,0,0
15-Jun,21:50,24.86,92.7,0,0
15-Jun,22:00,24.7,92.89,0,0
15-Jun,22:10,24.62,92.89,0,0
15-Jun,22:20,24.54,92.89,0,0
15-Jun,22:30,24.46,92.89,0,0
15-Jun,22:40,24.38,92.89,0,0
15-Jun,22:50,24.38,92.89,0,0
15-Jun,23:00,24.38,92.89,0,0
15-Jun,23:10,24.38,92.89,0,0
15-Jun,23:20,24.46,92.89,0,0
15-Jun,23:30,24.54,92.89,0,0
15-Jun,23:40,24.38,92.89,0,0
15-Jun,23:50,24.38,92.89,0,0
16-Jun,0:00,24.3,92.89,0,0
16-Jun,0:10,24.23,92.89,0,0
16-Jun,0:20,24.3,92.89,0,0
16-Jun,0:30,24.3,92.89,0,0
16-Jun,0:40,24.38,92.89,0,0
16-Jun,0:50,24.46,92.89,0,0
16-Jun,1:00,24.46,92.89,0,0
16-Jun,1:10,24.38,92.89,0,0
16-Jun,1:20,24.3,92.89,0,0
16-Jun,1:30,24.23,92.89,0,0
16-Jun,1:40,24.15,92.89,0,0
16-Jun,1:50,24.23,92.89,0,0
16-Jun,2:00,24.23,92.89,0,0
16-Jun,2:10,24.23,92.89,0,0
16-Jun,2:20,24.23,92.89,0,0
16-Jun,2:30,24.38,92.89,0,0
16-Jun,2:40,24.23,92.89,0,0
16-Jun,2:50,23.99,92.89,0,0
16-Jun,3:00,23.99,92.89,0,0
16-Jun,3:10,24.07,92.89,0,0
16-Jun,3:20,23.99,92.89,0,0
16-Jun,3:30,23.99,92.89,0,0
16-Jun,3:40,23.99,92.89,0,0
16-Jun,3:50,24.15,92.89,0,0
16-Jun,4:00,23.91,92.89,0,0
16-Jun,4:10,23.83,92.89,0,0
16-Jun,4:20,23.83,92.89,0,0
16-Jun,4:30,23.67,92.89,0,0
16-Jun,4:40,23.67,92.89,0,0
16-Jun,4:50,23.59,92.89,0,0
16-Jun,5:00,23.52,92.89,0,0
16-Jun,5:10,23.52,92.89,0,0
16-Jun,5:20,23.59,92.89,0,0
16-Jun,5:30,23.52,92.89,0,0
16-Jun,5:40,23.44,92.89,52,0
16-Jun,5:50,23.44,92.89,254.08,0
16-Jun,6:00,23.52,92.89,674.24,0
16-Jun,6:10,23.36,92.89,1486.08,0
16-Jun,6:20,23.36,92.89,1734.4,0
16-Jun,6:30,23.36,92.89,3202.56,0
16-Jun,6:40,23.44,92.89,3978.24,0
16-Jun,6:50,23.52,92.89,5068.8,0
16-Jun,7:00,23.67,92.89,6891.52,0
16-Jun,7:10,23.91,92.89,8340.48,0
16-Jun,7:20,24.15,92.89,12625.92,0
16-Jun,7:30,24.54,92.89,14469.12,0
16-Jun,7:40,25.17,92.89,16128,0
16-Jun,7:50,25.49,89.04,19527.68,0
16-Jun,8:00,25.96,86.7,20398.08,0
16-Jun,8:10,26.2,85.76,27095.04,0
16-Jun,8:20,26.75,81.82,26173.44,0
16-Jun,8:30,26.43,82.57,25436.16,0
16-Jun,8:40,26.83,81.64,28016.64,0
16-Jun,8:50,26.67,83.23,33689.6,0
16-Jun,9:00,26.83,80.98,32624.64,0
16-Jun,9:10,27.54,78.17,39792.64,0
16-Jun,9:20,27.38,76.48,42209.28,0
16-Jun,9:30,28.09,74.98,41840.64,0
16-Jun,9:40,27.62,76.2,41676.8,0
16-Jun,9:50,27.62,76.38,39260.16,0
16-Jun,10,27.7,74.04,47001.6,0
16-Jun,10:10,28.01,73.1,55296,0
16-Jun,10:20,28.33,72.44,33116.16,0
16-Jun,10:30,28.33,71.51,69591.04,0
16-Jun,10:40,28.41,73.29,55664.63,0
16-Jun,10:50,28.56,74.7,47923.2,0
16-Jun,11:00,28.56,73.29,49029.12,0
16-Jun,11:10,28.64,73.95,57589.76,0
16-Jun,11:20,28.56,73.48,54558.72,0
16-Jun,11:30,28.41,73.29,48291.84,0
16-Jun,11:40,28.25,73.1,53493.77,0
16-Jun,11:50,28.25,72.44,41799.68,0
16-Jun,12:00,28.41,72.91,49766.4,0
16-Jun,12:10,28.72,72.44,50708.48,0
16-Jun,12:20,28.64,69.54,48455.68,0
16-Jun,12:30,28.72,70.48,42946.56,0
16-Jun,12:40,28.8,68.88,48373.76,0
16-Jun,12:50,28.72,69.07,51445.76,0
16-Jun,13:00,28.8,67.76,37232.64,0
16-Jun,13:10,28.72,68.04,12625.92,0
16-Jun,13:20,28.64,69.26,12349.44,0
16-Jun,13:30,28.48,69.54,11750.4,0
16-Jun,13:40,28.33,71.51,11796.48,0
16-Jun,13:50,28.25,70.1,11755.52,0
16-Jun,14:00,28.25,71.98,11289.6,0
16-Jun,14:10,28.25,71.04,10598.4,0
16-Jun,14:20,28.09,70.85,10035.2,0
16-Jun,14:30,28.17,70.19,9446.4,0
16-Jun,14:40,27.85,71.6,10757.12,0
16-Jun,14:50,27.62,73.1,9861.12,0
16-Jun,15:00,27.54,74.41,9861.12,0
16-Jun,15:10,27.54,74.41,8432.64,0
16-Jun,15:20,27.62,72.63,7787.52,0
16-Jun,15:30,27.62,72.07,7050.24,0
16-Jun,15:40,27.54,74.23,5760,0
16-Jun,15:50,27.46,74.23,5690.88,0
16-Jun,16:00,27.38,74.32,5114.88,0
16-Jun,16:10,27.3,73.66,4398.08,0
16-Jun,16:20,27.3,74.7,3525.12,0
16-Jun,16:30,27.06,74.51,2177.28,0
16-Jun,16:40,26.83,76.95,1411.2,0
16-Jun,16:50,26.67,77.79,682.56,0
16-Jun,17:00,26.59,78.54,521.28,0
16-Jun,17:10,26.51,80.6,420.48,0
16-Jun,17:20,26.51,80.23,196.64,0
16-Jun,17:30,26.51,80.7,77.68,0
16-Jun,17:40,26.43,79.1,0,0
16-Jun,17:50,26.35,79.48,0,0
16-Jun,18:00,26.43,81.17,0,0
16-Jun,18:10,26.28,79.48,0,0
16-Jun,18:20,26.28,80.7,0,0
16-Jun,18:30,26.28,81.45,0,0
16-Jun,18:40,26.2,80.13,0,0
16-Jun,18:50,26.12,80.51,0,0
16-Jun,19:00,26.04,80.04,0,0
16-Jun,19:10,25.96,81.26,0,0
16-Jun,19:20,25.88,82.2,0,0
16-Jun,19:30,25.8,84.17,0,0
16-Jun,19:40,25.64,85.67,0,0
16-Jun,19:50,25.57,86.04,0,0
16-Jun,20,25.49,85.76,0,0
16-Jun,20:10,25.49,86.51,0,0
16-Jun,20:20,25.49,86.79,0,0
16-Jun,20:30,25.57,89.23,0,0
16-Jun,20:40,25.57,88.39,0,0
16-Jun,20:50,25.49,88.67,0,0
16-Jun,21:00,25.49,88.48,0,0
16-Jun,21:10,25.49,88.67,0,0
16-Jun,21:20,25.41,90.26,0,0
16-Jun,21:30,25.25,89.42,0,0
16-Jun,21:40,25.09,90.17,0,0
16-Jun,21:50,25.33,89.79,0,0
16-Jun,22:00,25.41,89.04,0,0
16-Jun,22:10,25.41,89.04,0,0
16-Jun,22:20,25.41,88.86,0,0
16-Jun,22:30,25.41,89.33,0,0
16-Jun,22:40,25.41,88.39,0,0
16-Jun,22:50,25.41,88.39,0,0
16-Jun,23:00,25.33,87.26,0,0
16-Jun,23:10,25.41,84.92,0,0
16-Jun,23:20,25.49,85.39,0,0
16-Jun,23:30,25.41,83.42,0,0
16-Jun,23:40,25.33,87.36,0,0
16-Jun,23:50,25.17,88.95,0,0
17-Jun,0:00,25.01,89.33,0,0
17-Jun,0:10,24.78,90.26,0,0
17-Jun,0:20,24.78,90.26,0,0
17-Jun,0:30,24.86,89.79,0,0
17-Jun,0:40,24.78,91.11,0,0
17-Jun,0:50,24.62,92.42,0,0
17-Jun,1:00,24.54,92.89,0,0
17-Jun,1:10,24.46,92.89,0,0
17-Jun,1:20,24.23,92.89,0,0
17-Jun,1:30,24.07,92.89,0,0
17-Jun,1:40,24.07,92.89,0,0
17-Jun,1:50,24.15,92.89,0,0
17-Jun,2:00,24.15,92.89,0,0
17-Jun,2:10,24.23,92.89,0,0
17-Jun,2:20,24.23,92.89,0,0
17-Jun,2:30,24.23,92.89,0,0
17-Jun,2:40,24.23,92.89,0,0
17-Jun,2:50,24.23,92.89,0,0
17-Jun,3:00,24.15,92.89,0,0
17-Jun,3:10,24.07,92.89,0,0
17-Jun,3:20,23.91,92.89,0,0
17-Jun,3:30,23.99,92.89,0,0
17-Jun,3:40,23.91,92.89,0,0
17-Jun,3:50,23.99,92.89,0,0
17-Jun,4:00,23.91,92.89,0,0
17-Jun,4:10,23.91,92.89,0,0
17-Jun,4:20,23.91,92.89,0,0
17-Jun,4:30,23.83,92.89,0,0
17-Jun,4:40,23.83,92.89,0,0
17-Jun,4:50,23.99,92.89,0,0
17-Jun,5:00,23.99,92.89,0,0
17-Jun,5:10,23.99,92.89,0,0
17-Jun,5:20,23.75,92.89,0,0
17-Jun,5:30,23.67,92.89,0,0
17-Jun,5:40,23.67,92.89,41.04,0
17-Jun,5:50,23.67,92.89,211.04,0
17-Jun,6:00,23.75,92.89,632.64,0
17-Jun,6:10,23.67,92.89,1715.2,0
17-Jun,6:20,23.59,92.89,2626.56,0
17-Jun,6:30,23.52,92.89,2949.12,0
17-Jun,6:40,23.59,92.89,3755.52,0
17-Jun,6:50,23.75,92.89,7234.56,0
17-Jun,7:00,23.99,92.89,8985.6,0
17-Jun,7:10,24.38,91.86,10106.88,0
17-Jun,7:20,24.86,89.42,14376.96,0
17-Jun,7:30,25.25,87.36,16128,0
17-Jun,7:40,25.57,85.39,19404.8,0
17-Jun,7:50,25.8,83.98,22220.8,0
17-Jun,8:00,26.12,82.48,24821.76,0
17-Jun,8:10,26.75,80.13,29491.2,0
17-Jun,8:20,27.06,79.01,24145.92,0
17-Jun,8:30,27.38,76.57,25067.52,0
17-Jun,8:40,27.54,76.95,27832.32,0
17-Jun,8:50,27.7,76.66,30760.96,0
17-Jun,9:00,27.85,75.73,33095.68,0
17-Jun,9:10,28.17,75.07,34488.32,0
17-Jun,9:20,28.25,74.04,37642.24,0
17-Jun,9:30,28.17,74.32,41349.12,0
17-Jun,9:40,28.56,73.76,43315.2,0
17-Jun,9:50,28.72,73.01,44421.12,0
17-Jun,10,28.72,71.23,46264.31,0
17-Jun,10:10,28.8,72.54,60088.32,0
17-Jun,10:20,28.8,71.04,30965.76,0
17-Jun,10:30,29.27,68.88,27586.56,0
17-Jun,10:40,29.12,70.19,23132.16,0
17-Jun,10:50,28.33,75.35,21288.96,0
17-Jun,11:00,28.17,76.48,24698.88,0
17-Jun,11:10,27.85,77.04,28979.2,0
17-Jun,11:20,27.85,77.42,31150.08,0
17-Jun,11:30,27.93,76.01,28938.24,0
17-Jun,11:40,27.54,78.82,22886.4,0
17-Jun,11:50,27.7,76.48,22026.24,0
17-Jun,12:00,27.62,77.04,27279.36,0
17-Jun,12:10,27.62,77.6,35389.44,0
17-Jun,12:20,27.7,77.88,46346.23,0
17-Jun,12:30,27.77,77.23,35164.16,0
17-Jun,12:40,27.93,75.63,45998.08,0
17-Jun,12:50,28.17,75.35,46407.67,0
17-Jun,13:00,28.09,74.13,37662.72,0
17-Jun,13:10,27.77,77.88,17141.76,0
17-Jun,13:20,27.77,76.48,15943.68,0
17-Jun,13:30,27.54,79.48,15022.08,0
17-Jun,13:40,27.54,79.29,14192.64,0
17-Jun,13:50,27.62,80.89,13363.2,0
17-Jun,14:00,27.46,81.82,5840.5,0
17-Jun,14:10,27.46,80.23,12810.24,0
17-Jun,14:20,27.3,79.95,11381.76,0
17-Jun,14:30,27.22,81.82,11289.6,0
17-Jun,14:40,27.54,79.85,10132.48,0
17-Jun,14:50,27.38,80.13,6755.07,0
17-Jun,15:00,27.06,80.13,8248.32,0
17-Jun,15:10,27.06,82.76,8294.4,0
17-Jun,15:20,26.83,82.39,7787.52,0
17-Jun,15:30,26.43,85.48,7280.64,0
17-Jun,15:40,26.35,86.14,7004.16,0
17-Jun,15:50,26.2,86.51,7234.56,0
17-Jun,16:00,26.28,89.14,7971.84,0
17-Jun,16:10,26.28,87.36,7925.76,0
17-Jun,16:20,26.35,86.79,7188.48,0
17-Jun,16:30,26.35,86.32,5235.2,0
17-Jun,16:40,26.35,86.32,3363.84,0
17-Jun,16:50,26.2,87.17,2327.04,0
17-Jun,17:00,26.12,87.92,1366.4,0
17-Jun,17:10,26.04,88.48,722.88,0
17-Jun,17:20,25.96,88.67,287.04,0
17-Jun,17:30,25.88,88.39,87.52,0
17-Jun,17:40,25.88,88.86,0,0
17-Jun,17:50,25.88,88.67,0,0
17-Jun,18:00,25.96,88.67,0,0
17-Jun,18:10,25.96,88.67,0,0
17-Jun,18:20,25.96,88.39,0,0
17-Jun,18:30,25.96,87.92,0,0
17-Jun,18:40,25.88,88.01,0,0
17-Jun,18:50,25.96,87.92,0,0
17-Jun,19:00,26.04,87.64,0,0
17-Jun,19:10,25.88,86.89,0,0
17-Jun,19:20,25.96,87.36,0,0
17-Jun,19:30,25.96,88.01,0,0
17-Jun,19:40,25.88,88.95,0,0
17-Jun,19:50,25.8,89.51,0,0
17-Jun,20,25.72,89.89,0,0
17-Jun,20:10,25.64,90.54,0,0
17-Jun,20:20,25.49,91.11,0,0
17-Jun,20:30,25.57,91.86,0,0
17-Jun,20:40,25.49,91.11,0,0
17-Jun,20:50,25.57,91.29,0,0
17-Jun,21:00,25.57,91.67,0,0
17-Jun,21:10,25.57,91.29,0,0
17-Jun,21:20,25.57,91.29,0,0
17-Jun,21:30,25.57,92.14,0,0
17-Jun,21:40,25.49,92.89,0,0
17-Jun,21:50,25.41,92.89,0,0
17-Jun,22:00,25.41,92.89,0,0
17-Jun,22:10,25.25,92.89,0,0
17-Jun,22:20,25.25,92.89,0,0
17-Jun,22:30,25.17,92.89,0,0
17-Jun,22:40,25.09,92.89,0,0
17-Jun,22:50,25.09,92.89,0,0
17-Jun,23:00,25.01,92.89,0,0
17-Jun,23:10,25.17,92.89,0,0
17-Jun,23:20,25.09,92.89,0,0
17-Jun,23:30,25.09,92.89,0,0
17-Jun,23:40,25.01,92.89,0,0
17-Jun,23:50,24.78,92.89,0,0
18-Jun,0:00,24.62,92.89,0,0
18-Jun,0:10,24.7,92.89,0,0
18-Jun,0:20,24.7,92.89,0,0
18-Jun,0:30,24.7,92.89,0,0
18-Jun,0:40,24.62,92.89,0,0
18-Jun,0:50,24.54,92.89,0,0
18-Jun,1:00,24.54,92.89,0,0
18-Jun,1:10,24.46,92.89,0,0
18-Jun,1:20,24.23,92.89,0,0
18-Jun,1:30,24.3,92.89,0,0
18-Jun,1:40,24.23,92.89,0,0
18-Jun,1:50,24.15,92.89,0,0
18-Jun,2:00,24.23,92.89,0,0
18-Jun,2:10,24.15,92.89,0,0
18-Jun,2:20,24.23,92.89,0,0
18-Jun,2:30,24.23,92.89,0,0
18-Jun,2:40,24.15,92.89,0,0
18-Jun,2:50,24.07,92.89,0,0
18-Jun,3:00,24.07,92.89,0,0
18-Jun,3:10,23.99,92.89,0,0
18-Jun,3:20,23.91,92.89,0,0
18-Jun,3:30,23.99,92.89,0,0
18-Jun,3:40,23.99,92.89,0,0
18-Jun,3:50,23.99,92.89,0,0
18-Jun,4:00,23.91,92.89,0,0
18-Jun,4:10,23.99,92.89,0,0
18-Jun,4:20,23.99,92.89,0,0
18-Jun,4:30,23.91,92.89,0,0
18-Jun,4:40,23.91,92.89,0,0
18-Jun,4:50,23.99,92.89,0,0
18-Jun,5:00,23.91,92.89,0,0
18-Jun,5:10,23.83,92.89,0,0
18-Jun,5:20,23.83,92.89,0,0
18-Jun,5:30,23.83,92.89,0,0
18-Jun,5:40,23.83,92.89,77.32,0
18-Jun,5:50,23.83,92.89,355.84,0
18-Jun,6:00,23.75,92.89,1148.8,0
18-Jun,6:10,23.91,92.89,2818.56,0
18-Jun,6:20,23.99,92.89,4677.12,0
18-Jun,6:30,24.23,92.89,6620.16,0
18-Jun,6:40,24.54,92.89,8801.28,0
18-Jun,6:50,24.86,92.89,10828.8,0
18-Jun,7:00,25.17,92.89,12533.76,0
18-Jun,7:10,25.57,92.23,13271.04,0
18-Jun,7:20,25.88,90.26,14100.48,0
18-Jun,7:30,26.2,87.45,14192.64,0
18-Jun,7:40,26.35,87.45,18677.76,0
18-Jun,7:50,26.59,86.14,21104.64,0
18-Jun,8:00,26.99,84.45,25804.8,0
18-Jun,8:10,27.22,83.32,17008.77,0
18-Jun,8:20,27.38,81.45,22794.24,0
18-Jun,8:30,27.54,80.6,23674.88,0
18-Jun,8:40,28.01,77.7,27095.04,0
18-Jun,8:50,28.17,77.7,34283.52,0
18-Jun,9:00,28.33,78.54,30597.12,0
18-Jun,9:10,28.25,78.63,36126.72,0
18-Jun,9:20,28.33,77.7,38891.52,0
18-Jun,9:30,28.41,77.51,42659.84,0
18-Jun,9:40,28.56,75.54,42577.92,0
18-Jun,9:50,28.41,75.73,44195.84,0
18-Jun,10,28.96,74.32,49766.4,0
18-Jun,10:10,28.88,75.16,53084.16,0
18-Jun,10:20,29.27,74.41,33587.2,0
18-Jun,10:30,29.43,72.44,62341.12,0
18-Jun,10:40,29.27,73.01,52305.92,0
18-Jun,10:50,29.12,72.73,16271.36,0
18-Jun,11:00,29.27,74.32,18380.8,0
18-Jun,11:10,27.7,83.6,25907.2,0
18-Jun,11:20,27.38,84.17,25497.6,0
18-Jun,11:30,27.46,84.73,35082.24,0
18-Jun,11:40,27.62,83.23,23562.24,0
18-Jun,11:50,27.62,84.07,16404.48,0
18-Jun,12:00,27.54,83.23,22763.52,0
18-Jun,12:10,27.46,82.48,44236.8,0
18-Jun,12:20,27.7,82.67,35635.2,0
18-Jun,12:30,27.93,80.6,35614.72,0
18-Jun,12:40,27.77,80.13,37642.24,0
18-Jun,12:50,27.85,79.67,33546.24,0
18-Jun,13:00,27.93,80.42,34283.52,0
18-Jun,13:10,27.93,79.76,17418.24,0
18-Jun,13:20,27.85,79.01,16220.16,0
18-Jun,13:30,27.77,78.92,14469.12,0
18-Jun,13:40,27.77,79.48,13731.84,0
18-Jun,13:50,27.85,79.57,12810.24,0
18-Jun,14:00,27.77,79.1,11729.92,0
18-Jun,14:10,27.77,79.85,11381.76,0
18-Jun,14:20,27.7,79.38,11197.44,0
18-Jun,14:30,27.7,80.23,10920.96,0
18-Jun,14:40,27.7,79.76,11013.12,0
18-Jun,14:50,27.7,79.2,9999.36,0
18-Jun,15:00,27.7,78.73,8755.2,0
18-Jun,15:10,27.7,79.01,8064,0
18-Jun,15:20,27.77,79.01,7408.64,0
18-Jun,15:30,27.77,80.51,6958.08,0
18-Jun,15:40,27.77,79.38,6681.6,535.65
18-Jun,15:50,27.77,77.51,6082.56,24.88
18-Jun,16:00,27.77,79.57,5483.52,24.33
18-Jun,16:10,27.77,77.88,4953.6,23.61
18-Jun,16:20,27.85,79.57,4354.56,25.41
18-Jun,16:30,27.62,78.82,3768.32,23.25
18-Jun,16:40,27.54,78.63,3064.32,24.18
18-Jun,16:50,27.54,80.23,2410.24,24.58
18-Jun,17:00,27.38,79.01,1500.16,24.84
18-Jun,17:10,27.38,79.2,636.48,24.14
18-Jun,17:20,27.38,81.35,385.92,25.15
18-Jun,17:30,27.22,82.2,140.08,24.82
18-Jun,17:40,26.99,82.85,0,25.02
18-Jun,17:50,26.91,84.26,0,22.37
18-Jun,18:00,26.67,86.51,0,23.83
18-Jun,18:10,26.51,87.73,0,26.91
18-Jun,18:20,26.35,88.58,0,30.05
18-Jun,18:30,26.2,89.51,0,29.29
18-Jun,18:40,26.04,90.08,0,45.43
18-Jun,18:50,25.88,91.48,0,45.01
18-Jun,19:00,25.8,91.67,0,60.12
18-Jun,19:10,25.64,92.04,0,32.78
18-Jun,19:20,25.57,92.33,0,31.58
18-Jun,19:30,25.49,92.61,0,24.27
18-Jun,19:40,25.49,92.89,0,34.56
18-Jun,19:50,25.33,92.89,0,36.52
18-Jun,20,25.41,92.89,0,25.29
18-Jun,20:10,25.25,92.89,0,35.03
18-Jun,20:20,25.25,92.89,0,21.19
18-Jun,20:30,25.01,92.89,0,24.47
18-Jun,20:40,24.94,92.89,0,28.82
18-Jun,20:50,24.78,92.89,0,27.5
18-Jun,21:00,24.86,92.89,0,23.24
18-Jun,21:10,24.86,92.89,0,20.79
18-Jun,21:20,24.7,92.89,0,28.15
18-Jun,21:30,24.7,92.89,0,21.71
18-Jun,21:40,24.7,92.89,0,55.07
18-Jun,21:50,24.78,92.89,0,36.99
18-Jun,22:00,24.86,92.89,0,25.17
18-Jun,22:10,24.94,92.89,0,19.71
18-Jun,22:20,24.94,92.89,0,28.43
18-Jun,22:30,24.78,92.89,0,39.33
18-Jun,22:40,24.86,92.89,0,18.97
18-Jun,22:50,24.86,92.89,0,25.21
18-Jun,23:00,24.94,92.89,0,36.19
18-Jun,23:10,24.94,92.89,0,29.15
18-Jun,23:20,24.86,92.89,0,19.89
18-Jun,23:30,24.94,92.89,0,40.03
18-Jun,23:40,25.01,92.89,0,18.13
18-Jun,23:50,24.7,92.89,0,37.78
19-Jun,0:00,24.54,92.89,0,34.95
19-Jun,0:10,24.62,92.89,0,47.67
19-Jun,0:20,24.62,92.89,0,42.87
19-Jun,0:30,24.62,92.89,0,37.88
19-Jun,0:40,24.62,92.89,0,44.4
19-Jun,0:50,24.7,92.89,0,55.46
19-Jun,1:00,24.62,92.89,0,32.79
19-Jun,1:10,24.62,92.89,0,25.39
19-Jun,1:20,24.62,92.89,0,27.39
19-Jun,1:30,24.54,92.89,0,56.84
19-Jun,1:40,24.62,92.89,0,29.01
19-Jun,1:50,24.7,92.89,0,18.53
19-Jun,2:00,24.46,92.89,0,41
19-Jun,2:10,24.3,92.89,0,43.97
19-Jun,2:20,24.38,92.89,0,19.29
19-Jun,2:30,24.46,92.89,0,22.09
19-Jun,2:40,24.46,92.89,0,32.26
19-Jun,2:50,24.38,92.89,0,46.14
19-Jun,3:00,24.3,92.89,0,18.96
19-Jun,3:10,24.3,92.89,0,34.39
19-Jun,3:20,24.3,92.89,0,29.08
19-Jun,3:30,24.3,92.89,0,18.16
19-Jun,3:40,24.15,92.89,0,18.02
19-Jun,3:50,24.15,92.89,0,17.66
19-Jun,4:00,24.07,92.89,0,16.64
19-Jun,4:10,24.23,92.89,0,18.77
19-Jun,4:20,24.23,92.89,0,18.03
19-Jun,4:30,24.23,92.89,0,23.86
19-Jun,4:40,24.3,92.89,0,17.51
19-Jun,4:50,24.23,92.89,0,24.21
19-Jun,5:00,24.3,92.89,0,32.52
19-Jun,5:10,24.23,92.89,0,40.54
19-Jun,5:20,24.23,92.89,0,18.98
19-Jun,5:30,24.3,92.89,0,21.14
19-Jun,5:40,24.15,92.89,52,22.99
19-Jun,5:50,23.99,92.89,233.76,27.35
